PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
1704;42040;181484.92120000000;646572.95070000000;35.28600000000;1.10000000000;34.18600000000;-13.54771379590
1705;42050;181490.36660000000;646564.56350000000;35.38400000000;1.02000000000;34.36400000000;-13.55472017590
1706;42060;181495.97430000000;646556.28400000000;35.49500000000;0.94000000000;34.55500000000;-13.50577617730
1707;42070;181501.74210000000;646548.11520000000;35.60400000000;0.86000000000;34.74400000000;-13.55182845730
1708;42080;181507.66720000000;646540.05980000000;35.67900000000;0.78000000000;34.89900000000;-13.50883246700
1709;42090;181513.72710000000;646532.10510000000;35.98900000000;0.70000000000;35.28900000000;-13.50587828290
1710;42100;181519.87730000000;646524.22010000000;35.99500000000;0.62000000000;35.37500000000;-13.50607868640
1711;42110;181526.07370000000;646516.37120000000;35.97600000000;0.54000000000;35.43600000000;-13.50002395080
1712;42120;181532.27840000000;646508.52890000000;35.95500000000;0.46000000000;35.49500000000;-13.50006320490
1713;42130;181538.48320000000;646500.68670000000;35.99000000000;0.38000000000;35.61000000000;-13.50002294100
1714;42140;181544.68720000000;646492.84380000000;36.06500000000;0.30000000000;35.76500000000;-13.49723664050
1715;42150;181550.86830000000;646484.98300000000;36.17400000000;0.22000000000;35.95400000000;-13.49524426960
1716;42160;181556.98260000000;646477.07010000000;36.41300000000;0.14000000000;36.27300000000;-13.50000228570
1717;42170;181562.98400000000;646469.07120000000;36.66100000000;0.06000000000;36.60100000000;-13.49540860630
1718;42180;181568.83220000000;646460.95980000000;36.95900000000;-0.02000000000;36.97900000000;-13.42487113180
1719;42190;181574.51710000000;646452.73310000000;37.26000000000;-0.10000000000;37.36000000000;-13.46091192400
1720;42200;181580.03630000000;646444.39430000000;37.59500000000;-0.16900000000;37.76400000000;-13.43725665950
1721;42210;181585.38760000000;646435.94680000000;37.98600000000;-0.20000000000;38.18600000000;-13.43747132140
1722;42220;181590.56900000000;646427.39400000000;38.38100000000;-0.19000000000;38.57100000000;-13.46063940820
1723;42230;181595.57820000000;646418.73930000000;38.82800000000;-0.14100000000;38.96900000000;-13.42493222380
1724;42240;181600.41340000000;646409.98620000000;38.60600000000;-0.05200000000;38.65800000000;-13.49501106240
1725;42250;181605.07250000000;646401.13800000000;38.58500000000;0.04800000000;38.53700000000;-13.42344396610
1726;42260;181609.55380000000;646392.19850000000;39.13300000000;0.14800000000;38.98600000000;-13.46892819700
1727;42270;181613.85530000000;646383.17120000000;39.97400000000;0.24800000000;39.72600000000;-13.43295300820
1728;42280;181617.97550000000;646374.05960000000;39.51200000000;0.34800000000;39.16400000000;-13.44257618490
1729;42290;181621.91270000000;646364.86750000000;39.77000000000;0.44800000000;39.32300000000;-13.45338785650
1730;42300;181625.66850000000;646355.59970000000;40.70500000000;0.54800000000;40.15700000000;-13.49980493520
1731;42310;181629.27670000000;646346.27340000000;41.45100000000;0.64800000000;40.80300000000;-13.49285754810
1732;42320;181632.78980000000;646336.91090000000;41.45600000000;0.74800000000;40.70900000000;-13.49403019920
1733;42330;181636.26080000000;646327.53260000000;40.68400000000;0.84800000000;39.83700000000;-13.50003770340
1734;42340;181639.72760000000;646318.15280000000;40.20900000000;0.94800000000;39.26200000000;-13.50003188890
1735;42350;181643.19440000000;646308.77290000000;41.78500000000;1.04800000000;40.73700000000;-13.50006074250
1736;42360;181646.66130000000;646299.39310000000;43.09900000000;1.14800000000;41.95100000000;-13.49996112970
1737;42370;181650.12810000000;646290.01330000000;44.27700000000;1.24800000000;43.02900000000;-13.49995531520
1738;42380;181653.59490000000;646280.63350000000;45.90600000000;1.34800000000;44.55800000000;-13.49994950060
1739;42390;181657.06170000000;646271.25360000000;47.97900000000;1.44800000000;46.53100000000;-13.49997835420
1740;42400;181660.52850000000;646261.87380000000;47.90900000000;1.54800000000;46.36100000000;-13.49997253980
1741;42410;181663.99530000000;646252.49400000000;45.66400000000;1.64800000000;44.01600000000;-13.49996672530
1742;42420;181667.46210000000;646243.11410000000;44.70900000000;1.74800000000;42.96200000000;-13.49999557880
1743;42430;181670.92890000000;646233.73430000000;46.18600000000;1.84800000000;44.33800000000;-13.49998976430
1744;42440;181674.39570000000;646224.35450000000;47.98600000000;1.94800000000;46.03900000000;-13.49998394980
1745;42450;181677.86250000000;646214.97460000000;48.73500000000;2.04800000000;46.68700000000;-13.50001280340
1746;42460;181681.32930000000;646205.59480000000;48.01300000000;2.14800000000;45.86500000000;-13.50000698890
1747;42470;181684.79610000000;646196.21500000000;46.64000000000;2.24800000000;44.39200000000;-13.50000117440
1748;42480;181688.26290000000;646186.83510000000;45.84400000000;2.34800000000;43.49600000000;-13.50003002800
1749;42490;181691.72970000000;646177.45530000000;48.57100000000;2.44800000000;46.12300000000;-13.50002421350
1750;42500;181695.19650000000;646168.07550000000;51.20600000000;2.54800000000;48.65800000000;-13.50001839900
1751;42510;181698.66330000000;646158.69560000000;50.64500000000;2.64800000000;47.99700000000;-13.50004725260
1752;42520;181702.13010000000;646149.31580000000;52.38300000000;2.74800000000;49.63500000000;-13.50004143800
1753;42530;181705.59700000000;646139.93600000000;53.92800000000;2.83800000000;51.08900000000;-13.49994182530
1754;42540;181709.06380000000;646130.55610000000;55.07900000000;2.90900000000;52.17100000000;-13.49997067870
1755;42550;181712.53060000000;646121.17630000000;55.21400000000;2.95900000000;52.25500000000;-13.49996486430
1756;42560;181715.99740000000;646111.79650000000;55.24500000000;2.99000000000;52.25500000000;-13.49995904980
1757;42570;181719.46420000000;646102.41660000000;54.51700000000;3.00000000000;51.51700000000;-13.49998790340
1758;42580;181722.93100000000;646093.03680000000;53.75700000000;3.00000000000;50.75700000000;-13.49998208890
1759;42590;181726.39780000000;646083.65700000000;53.72900000000;3.00000000000;50.72900000000;-13.49997627440
1760;42600;181729.86460000000;646074.27710000000;53.81600000000;3.00000000000;50.81600000000;-13.50000512800
1761;42610;181733.33140000000;646064.89730000000;54.07200000000;3.00000000000;51.07200000000;-13.49999931350
1762;42620;181736.79820000000;646055.51750000000;54.61900000000;3.00000000000;51.61900000000;-13.49999349900
1763;42630;181740.26500000000;646046.13760000000;54.52200000000;3.00000000000;51.52200000000;-13.50002235250
1764;42640;181743.73180000000;646036.75780000000;54.51400000000;3.00000000000;51.51400000000;-13.50001653800
1765;42650;181747.19860000000;646027.37800000000;54.54100000000;3.00000000000;51.54100000000;-13.50001072360
1766;42660;181750.66540000000;646017.99810000000;54.49700000000;3.00000000000;51.49700000000;-13.50003957710
1767;42670;181754.13220000000;646008.61830000000;54.45300000000;3.00000000000;51.45300000000;-13.50003376270
1768;42680;181757.59900000000;645999.23850000000;54.43100000000;3.00000000000;51.43100000000;-13.50002794820
1769;42690;181761.06580000000;645989.85860000000;54.50800000000;3.00000000000;51.50800000000;-13.50005680170
1770;42700;181764.53270000000;645980.47880000000;54.65800000000;3.00000000000;51.65800000000;-13.49995718890
1771;42710;181767.99950000000;645971.09900000000;54.74700000000;3.00000000000;51.74700000000;-13.49995137440
1772;42720;181771.46630000000;645961.71910000000;54.71100000000;3.00000000000;51.71100000000;-13.49998022790
1773;42730;181774.93310000000;645952.33930000000;54.61000000000;3.00000000000;51.61000000000;-13.49997441340
1774;42740;181778.39990000000;645942.95950000000;54.55200000000;3.00000000000;51.55200000000;-13.49996859900
1775;42750;181781.86670000000;645933.57960000000;54.58000000000;3.00000000000;51.58000000000;-13.49999745250
1776;42760;181785.33350000000;645924.19980000000;54.83400000000;3.00000000000;51.83400000000;-13.49999163810
1777;42770;181788.80030000000;645914.82000000000;54.89300000000;2.99600000000;51.89700000000;-13.49998582360
1778;42780;181792.26710000000;645905.44020000000;55.08800000000;2.97200000000;52.11600000000;-13.49998000910
1779;42790;181795.73440000000;645896.06050000000;55.23000000000;2.92600000000;52.30400000000;-13.50260271510
1780;42800;181799.22730000000;645886.69040000000;55.05000000000;2.87600000000;52.17400000000;-13.50662733350
1781;42810;181802.80710000000;645877.35320000000;55.09800000000;2.82600000000;52.27200000000;-13.50492817610
1782;42820;181806.53750000000;645868.07520000000;55.24700000000;2.77600000000;52.47100000000;-13.51371293880
1783;42830;181810.48030000000;645858.88560000000;55.40100000000;2.72600000000;52.67500000000;-13.53865704840
1784;42840;181814.67150000000;645849.80660000000;55.56900000000;2.67600000000;52.89300000000;-13.52263322550
1785;42850;181819.11080000000;645840.84640000000;55.81700000000;2.62600000000;53.19100000000;-13.51061486050
1786;42860;181823.79500000000;645832.01160000000;56.35000000000;2.57600000000;53.77400000000;-13.53039489400
1787;42870;181828.72040000000;645823.30910000000;56.96000000000;2.52600000000;54.43400000000;-13.54362465000
1788;42880;181833.88330000000;645814.74530000000;56.64200000000;2.47600000000;54.16600000000;-13.55036721750
1789;42890;181839.27980000000;645806.32680000000;56.48200000000;2.42600000000;54.05600000000;-13.55055591890
1790;42900;181844.90580000000;645798.05990000000;56.42400000000;2.37600000000;54.04800000000;-13.54424089330
1791;42910;181850.75710000000;645789.95090000000;56.37000000000;2.32600000000;54.04400000000;-13.53135048030
1792;42920;181856.82930000000;645782.00590000000;55.84700000000;2.27600000000;53.57000000000;-13.50958474450
1793;42930;181863.10970000000;645774.22450000000;55.53500000000;2.22600000000;53.30900000000;-13.50987658690
1794;42940;181869.55120000000;645766.57570000000;54.85300000000;2.17600000000;52.67600000000;-13.51035533460
1795;42950;181876.09920000000;645759.01770000000;54.16700000000;2.12600000000;52.04100000000;-13.50675922100
1796;42960;181882.70080000000;645751.50650000000;53.59600000000;2.07600000000;51.52000000000;-13.50023813150
1797;42970;181889.31200000000;645744.00370000000;53.03500000000;2.02600000000;51.00800000000;-13.49998677570
1798;42980;181895.92320000000;645736.50080000000;52.50800000000;1.97600000000;50.53200000000;-13.50002615530
1799;42990;181902.53440000000;645728.99800000000;52.13200000000;1.92600000000;50.20600000000;-13.49999942290
1800;43000;181909.14560000000;645721.49520000000;51.65600000000;1.87600000000;49.78000000000;-13.49997269060
1801;43010;181915.75670000000;645713.99240000000;51.06600000000;1.82600000000;49.23900000000;-13.50002098650
1802;43020;181922.36330000000;645706.48550000000;50.55000000000;1.77600000000;48.77400000000;-13.49884498510
1803;43030;181928.91720000000;645698.93260000000;50.10700000000;1.72600000000;48.38000000000;-13.49526942870
1804;43040;181935.34470000000;645691.27220000000;49.67200000000;1.67600000000;47.99500000000;-13.50293216530
1805;43050;181941.56930000000;645683.44610000000;49.21800000000;1.62600000000;47.59200000000;-13.50839894520
1806;43060;181947.51440000000;645675.40600000000;48.79700000000;1.57600000000;47.22100000000;-13.51007443010
1807;43070;181953.14620000000;645667.14340000000;48.51800000000;1.52600000000;46.99100000000;-13.48824386780
1808;43080;181958.45610000000;645658.67040000000;48.23400000000;1.47600000000;46.75700000000;-13.47925596210
1809;43090;181963.43630000000;645649.99940000000;48.03200000000;1.42600000000;46.60600000000;-13.48313301760
1810;43100;181968.08770000000;645641.14770000000;47.79400000000;1.37600000000;46.41800000000;-13.50163716060
1811;43110;181972.46800000000;645632.15840000000;47.63500000000;1.32600000000;46.30900000000;-13.49606241050
1812;43120;181976.66040000000;645623.07970000000;47.51600000000;1.27600000000;46.24000000000;-13.49909232720
1813;43130;181980.75110000000;645613.95470000000;47.44200000000;1.22600000000;46.21500000000;-13.49966896470
1814;43140;181984.81880000000;645604.81940000000;47.36800000000;1.17600000000;46.19200000000;-13.50000478550
1815;43150;181988.88650000000;645595.68410000000;47.30100000000;1.12600000000;46.17400000000;-13.49997484320
1816;43160;181992.95420000000;645586.54880000000;47.23400000000;1.07600000000;46.15700000000;-13.49994490080
1817;43170;181997.02180000000;645577.41350000000;47.13800000000;1.02700000000;46.11100000000;-13.50000631160
1818;43180;182001.08950000000;645568.27810000000;47.15100000000;0.99500000000;46.15600000000;-13.50001704610
1819;43190;182005.15720000000;645559.14280000000;47.17300000000;0.98900000000;46.18500000000;-13.49998710370
1820;43200;182009.22490000000;645550.00750000000;47.21100000000;1.00700000000;46.20400000000;-13.49995716140
1821;43210;182013.29250000000;645540.87220000000;47.46300000000;1.05000000000;46.41300000000;-13.50001857230
1822;43220;182017.36020000000;645531.73690000000;47.58800000000;1.11900000000;46.46900000000;-13.49998862990
1823;43230;182021.42790000000;645522.60150000000;47.89800000000;1.21100000000;46.68700000000;-13.49999936430
1824;43240;182025.49560000000;645513.46620000000;47.99600000000;1.31100000000;46.68500000000;-13.49996942200
1825;43250;182029.56320000000;645504.33090000000;48.18000000000;1.41100000000;46.76900000000;-13.50003083290
1826;43260;182033.63090000000;645495.19560000000;48.49400000000;1.51100000000;46.98300000000;-13.50000089050
1827;43270;182037.69860000000;645486.06030000000;48.76400000000;1.61100000000;47.15300000000;-13.49997094810
1828;43280;182041.76630000000;645476.92500000000;49.08300000000;1.71100000000;47.37200000000;-13.49994100580
1829;43290;182045.83390000000;645467.78960000000;49.45700000000;1.81100000000;47.64600000000;-13.50004309340
1830;43300;182049.90160000000;645458.65430000000;49.87400000000;1.91100000000;47.96200000000;-13.50001315100
1831;43310;182053.96930000000;645449.51900000000;50.37900000000;2.01100000000;48.36700000000;-13.49998320880
1832;43320;182058.03700000000;645440.38370000000;50.87400000000;2.11100000000;48.76200000000;-13.49995326640
1833;43330;182062.10460000000;645431.24840000000;51.32900000000;2.21100000000;49.11800000000;-13.50001467720
1834;43340;182066.17230000000;645422.11310000000;51.85400000000;2.31100000000;49.54300000000;-13.49998473490
1835;43350;182070.24000000000;645412.97770000000;52.37500000000;2.41100000000;49.96400000000;-13.49999546930
1836;43360;182074.30770000000;645403.84240000000;52.92000000000;2.51100000000;50.40900000000;-13.49996552700
1837;43370;182078.37530000000;645394.70710000000;53.55500000000;2.61100000000;50.94400000000;-13.50002693780
1838;43380;182082.44300000000;645385.57180000000;54.21000000000;2.71100000000;51.49800000000;-13.49999699550
1839;43390;182086.51070000000;645376.43650000000;54.80100000000;2.81100000000;51.99000000000;-13.49996705310
1840;43400;182090.57840000000;645367.30120000000;55.26000000000;2.91100000000;52.34900000000;-13.49993711080
1841;43410;182094.64600000000;645358.16580000000;55.70900000000;3.01100000000;52.69800000000;-13.50003919840
1842;43420;182098.71370000000;645349.03050000000;56.09600000000;3.11100000000;52.98500000000;-13.50000925610
1843;43430;182102.78070000000;645339.89490000000;56.37300000000;3.21100000000;53.16200000000;-13.49767310350
1844;43440;182106.83250000000;645330.75250000000;56.48100000000;3.31100000000;53.17000000000;-13.49428703080
1845;43450;182110.84190000000;645321.59150000000;56.69400000000;3.41100000000;53.28200000000;-13.49250412700
1846;43460;182114.78180000000;645312.40040000000;56.91000000000;3.51100000000;53.39800000000;-13.43028104530
1847;43470;182118.63880000000;645303.17420000000;56.61600000000;3.61100000000;53.00400000000;-13.37570417810
1848;43480;182122.41190000000;645293.91340000000;56.32400000000;3.71100000000;52.61200000000;-13.41188174150
1849;43490;182126.10100000000;645284.61870000000;56.02600000000;3.81100000000;52.21400000000;-13.46463725820
1850;43500;182129.70560000000;645275.29100000000;55.56400000000;3.91100000000;51.65300000000;-13.38270201560
1851;43510;182133.22560000000;645265.93110000000;55.25200000000;4.02300000000;51.22900000000;-13.39128704970
1852;43520;182136.66050000000;645256.53960000000;54.97900000000;4.15900000000;50.82100000000;-13.49064852460
1853;43530;182140.01020000000;645247.11730000000;54.68300000000;4.32000000000;50.36300000000;-13.39799821970
1854;43540;182143.27440000000;645237.66510000000;54.56500000000;4.50600000000;50.06000000000;-13.37912377000
1855;43550;182146.45270000000;645228.18370000000;54.32200000000;4.71300000000;49.60900000000;-13.45097626370
1856;43560;182149.54500000000;645218.67380000000;53.91000000000;4.92300000000;48.98700000000;-13.42162054080
1857;43570;182152.55100000000;645209.13630000000;53.74300000000;5.13300000000;48.61000000000;-13.37526762470
1858;43580;182155.47040000000;645199.57200000000;53.57700000000;5.34300000000;48.23400000000;-13.41956677620
1859;43590;182158.30290000000;645189.98160000000;53.56200000000;5.55300000000;48.00900000000;-13.45359417900
1860;43600;182161.04850000000;645180.36590000000;53.29000000000;5.76300000000;47.52700000000;-13.37972593110
1861;43610;182163.70670000000;645170.72570000000;53.07800000000;5.97300000000;47.10500000000;-13.39662637800
1862;43620;182166.27750000000;645161.06190000000;52.94300000000;6.18300000000;46.76000000000;-13.49907871070
1863;43630;182168.76630000000;645151.37650000000;52.83400000000;6.39300000000;46.44100000000;-13.49764274080
1864;43640;182171.19800000000;645141.67670000000;52.75900000000;6.60300000000;46.15600000000;-13.49921332340
1865;43650;182173.60190000000;645131.97000000000;52.68400000000;6.81300000000;45.87100000000;-13.50002083940
1866;43660;182176.00170000000;645122.26220000000;52.57600000000;7.02300000000;45.55300000000;-13.50000068480
1867;43670;182178.40150000000;645112.55440000000;52.23500000000;7.23300000000;45.00200000000;-13.49998053020
1868;43680;182180.80130000000;645102.84660000000;51.77800000000;7.44300000000;44.33500000000;-13.49996037560
1869;43690;182183.20100000000;645093.13880000000;51.41100000000;7.65300000000;43.75800000000;-13.50003729890
1870;43700;182185.60080000000;645083.43100000000;51.07200000000;7.86300000000;43.20900000000;-13.50001714430
1871;43710;182188.00060000000;645073.72330000000;50.71300000000;8.07300000000;42.64000000000;-13.49997299190
1872;43720;182190.40040000000;645064.01550000000;50.37000000000;8.28300000000;42.08700000000;-13.49995283730
1873;43730;182192.80010000000;645054.30770000000;50.20400000000;8.49300000000;41.71100000000;-13.50002976060
1874;43740;182195.19990000000;645044.59990000000;49.79900000000;8.70300000000;41.09600000000;-13.50000960590
1875;43750;182197.59970000000;645034.89210000000;49.49700000000;8.91300000000;40.58400000000;-13.49998945130
1876;43760;182199.99950000000;645025.18430000000;49.23100000000;9.12300000000;40.10800000000;-13.49996929680
1877;43770;182202.39920000000;645015.47650000000;48.96900000000;9.33300000000;39.63600000000;-13.50004622000
1878;43780;182204.79900000000;645005.76880000000;48.70900000000;9.54300000000;39.16600000000;-13.50000206760
1879;43790;182207.19880000000;644996.06100000000;48.60900000000;9.75300000000;38.85500000000;-13.49998191300
1880;43800;182209.59860000000;644986.35320000000;48.55400000000;9.96300000000;38.59100000000;-13.49996175840
1881;43810;182211.99830000000;644976.64540000000;48.50000000000;10.17300000000;38.32700000000;-13.50003868170
1882;43820;182214.39810000000;644966.93760000000;48.25000000000;10.38300000000;37.86700000000;-13.50001852710
1883;43830;182216.79790000000;644957.22980000000;48.01900000000;10.59300000000;37.42600000000;-13.49999837250
1884;43840;182219.19770000000;644947.52210000000;47.98500000000;10.80300000000;37.18200000000;-13.49995422020
1885;43850;182221.59740000000;644937.81430000000;47.88300000000;11.01300000000;36.87000000000;-13.50003114340
1886;43860;182223.99440000000;644928.10580000000;47.66100000000;11.22300000000;36.43800000000;-13.50289715270
1887;43870;182226.35200000000;644918.38770000000;47.44000000000;11.43300000000;36.00700000000;-13.54631561690
1888;43880;182228.61150000000;644908.64640000000;47.37400000000;11.64300000000;35.73100000000;-13.69053492510
1889;43890;182230.71650000000;644898.87060000000;47.19800000000;11.85300000000;35.34500000000;-13.99301872740
1890;43900;182232.64380000000;644889.05820000000;47.09700000000;12.06300000000;35.03400000000;-14.47679303660
1891;43910;182234.39240000000;644879.21240000000;46.87100000000;12.27300000000;34.59800000000;-15.14206070300
1892;43920;182235.96460000000;644869.33690000000;46.63000000000;12.48300000000;34.14700000000;-15.98570101910
1893;43930;182237.39700000000;644859.44010000000;46.34300000000;12.69300000000;33.65000000000;-16.97016768290
1894;43940;182238.74920000000;644849.53190000000;46.08200000000;12.90300000000;33.17900000000;-18.03522652160
1895;43950;182240.07810000000;644839.62060000000;45.82100000000;13.11300000000;32.70800000000;-19.12364842820
1896;43960;182241.40660000000;644829.70930000000;45.47900000000;13.32300000000;32.15600000000;-20.21245864630
1897;43970;182242.73610000000;644819.79800000000;45.15800000000;13.53300000000;31.62500000000;-21.30029808590
1898;43980;182244.09500000000;644809.89080000000;45.24600000000;13.74300000000;31.50300000000;-22.35861273140
1899;43990;182245.54170000000;644799.99610000000;45.22900000000;13.95300000000;31.27600000000;-23.32869331070
1900;44000;182247.13500000000;644790.12390000000;44.79800000000;14.16300000000;30.63600000000;-24.15105827580
1901;44010;182248.90590000000;644780.28210000000;44.32800000000;14.37300000000;29.95500000000;-24.79371767280
1902;44020;182250.85550000000;644770.47420000000;43.84500000000;14.58300000000;29.26200000000;-25.25476372380
1903;44030;182252.98220000000;644760.70300000000;43.56300000000;14.79300000000;28.77000000000;-25.53507773730
1904;44040;182255.25720000000;644750.96540000000;43.78600000000;15.00300000000;28.78300000000;-25.66336206280
1905;44050;182257.62290000000;644741.24920000000;43.95000000000;15.21300000000;28.73700000000;-25.69846126430
1906;44060;182260.02120000000;644731.54110000000;43.86300000000;15.42300000000;28.44000000000;-25.69996927070
1907;44070;182262.42100000000;644721.83330000000;43.73900000000;15.61300000000;28.12600000000;-25.69994911600
1908;44080;182264.82070000000;644712.12550000000;43.61500000000;15.76400000000;27.85100000000;-25.70002603930
1909;44090;182267.22050000000;644702.41770000000;43.49000000000;15.87400000000;27.61600000000;-25.70000588470
1910;44100;182269.62030000000;644692.70990000000;43.30900000000;15.94400000000;27.36500000000;-25.69998573010
1911;44110;182272.02010000000;644683.00210000000;42.89200000000;15.97500000000;26.91700000000;-25.69996557550
1912;44120;182274.41980000000;644673.29440000000;42.89000000000;15.97600000000;26.91400000000;-25.70001850100
1913;44130;182276.81960000000;644663.58660000000;42.91900000000;15.97600000000;26.94300000000;-25.69999834640
1914;44140;182279.21940000000;644653.87880000000;43.01300000000;15.97600000000;27.03700000000;-25.69997819180
1915;44150;182281.61920000000;644644.17100000000;43.04100000000;15.97600000000;27.06500000000;-25.69995803720
1916;44160;182284.01890000000;644634.46320000000;43.14000000000;15.97600000000;27.16400000000;-25.70003496040
1917;44170;182286.41870000000;644624.75540000000;43.28900000000;15.97600000000;27.31300000000;-25.70001480580
1918;44180;182288.81850000000;644615.04760000000;43.46900000000;15.97600000000;27.49300000000;-25.69999465120
1919;44190;182291.21830000000;644605.33990000000;43.49600000000;15.97600000000;27.52000000000;-25.69995049890
1920;44200;182293.61800000000;644595.63210000000;43.08300000000;15.97600000000;27.10700000000;-25.70002742210
1921;44210;182296.01780000000;644585.92430000000;42.43000000000;15.97600000000;26.45400000000;-25.70000726750
1922;44220;182298.41760000000;644576.21650000000;42.26800000000;15.97600000000;26.29200000000;-25.69998711290
1923;44230;182300.81740000000;644566.50870000000;42.86100000000;15.97600000000;26.88500000000;-25.69996695830
1924;44240;182303.21710000000;644556.80090000000;43.45400000000;15.97600000000;27.47800000000;-25.70004388150
1925;44250;182305.61690000000;644547.09320000000;43.98400000000;15.97600000000;28.00800000000;-25.69999972920
1926;44260;182308.01670000000;644537.38540000000;44.27500000000;15.97600000000;28.29900000000;-25.69997957460
1927;44270;182310.41650000000;644527.67760000000;44.33000000000;15.97600000000;28.35400000000;-25.69995942000
1928;44280;182312.81620000000;644517.96980000000;44.44700000000;15.97600000000;28.47100000000;-25.70003634320
1929;44290;182315.21600000000;644508.26200000000;44.57600000000;15.97600000000;28.60000000000;-25.70001618870
1930;44300;182317.61580000000;644498.55420000000;44.66200000000;15.97600000000;28.68600000000;-25.69999603400
1931;44310;182320.01560000000;644488.84650000000;45.04200000000;15.97600000000;29.06600000000;-25.69995188170
1932;44320;182322.41530000000;644479.13870000000;45.19000000000;15.97200000000;29.21800000000;-25.70002880490
1933;44330;182324.81510000000;644469.43090000000;45.23400000000;15.95300000000;29.28200000000;-25.70000865030
1934;44340;182327.21490000000;644459.72310000000;45.31400000000;15.91800000000;29.39600000000;-25.69998849570
1935;44350;182329.61470000000;644450.01530000000;45.72400000000;15.87000000000;29.85400000000;-25.69996834110
1936;44360;182332.01920000000;644440.30870000000;46.52400000000;15.82000000000;30.70400000000;-25.69509755480
1937;44370;182334.45900000000;644430.61090000000;47.32300000000;15.77000000000;31.55300000000;-25.65384648720
1938;44380;182336.97250000000;644420.93200000000;48.03400000000;15.72000000000;32.31500000000;-25.53651347300
1939;44390;182339.59840000000;644411.28300000000;48.48600000000;15.67000000000;32.81600000000;-25.30288963370
1940;44400;182342.37460000000;644401.67620000000;48.97100000000;15.62000000000;33.35100000000;-24.91816931210
1941;44410;182345.33410000000;644392.12440000000;49.31800000000;15.57000000000;33.74800000000;-24.37138078580
1942;44420;182348.48400000000;644382.63360000000;49.54100000000;15.52000000000;34.02100000000;-23.68832765500
1943;44430;182351.81970000000;644373.20650000000;49.76200000000;15.47000000000;34.29200000000;-22.93276444440
1944;44440;182355.31300000000;644363.83660000000;50.12300000000;15.41900000000;34.70400000000;-22.14510267660
1945;44450;182358.92570000000;644354.51200000000;50.63600000000;15.36900000000;35.26600000000;-21.35914508140
1946;44460;182362.62010000000;644345.21950000000;50.87100000000;15.31900000000;35.55100000000;-20.57779156420
1947;44470;182366.35870000000;644335.94460000000;51.10000000000;15.26900000000;35.83000000000;-19.92284568010
1948;44480;182370.10760000000;644326.67400000000;51.44000000000;15.22000000000;36.22100000000;-19.34948900880
1949;44490;182373.85670000000;644317.40340000000;51.65000000000;15.19400000000;36.45700000000;-18.83119590160
1950;44500;182377.60570000000;644308.13270000000;51.95300000000;15.20800000000;36.74600000000;-18.33820580850
1951;44510;182381.35480000000;644298.86210000000;52.27900000000;15.26200000000;37.01800000000;-17.84786276260
1952;44520;182385.10380000000;644289.59140000000;52.61900000000;15.35600000000;37.26300000000;-17.35764704980
1953;44530;182388.85280000000;644280.32080000000;53.05000000000;15.47500000000;37.57500000000;-16.86739843690
1954;44540;182392.59570000000;644271.04770000000;53.47900000000;15.59500000000;37.88400000000;-16.38373273700
1955;44550;182396.30130000000;644261.75960000000;53.73300000000;15.71500000000;38.01800000000;-15.93844893570
1956;44560;182399.93150000000;644252.44180000000;53.81900000000;15.83500000000;37.98300000000;-15.55931724010
1957;44570;182403.44900000000;644243.08100000000;53.85600000000;15.95500000000;37.90000000000;-15.24989257890
1958;44580;182406.83380000000;644233.67130000000;53.78300000000;16.07500000000;37.70700000000;-14.99367881050
1959;44590;182410.08450000000;644224.21450000000;53.73000000000;16.19500000000;37.53500000000;-14.70491763670
1960;44600;182413.20050000000;644214.71250000000;53.73100000000;16.31500000000;37.41600000000;-14.49212563300
1961;44610;182416.18100000000;644205.16710000000;53.35600000000;16.43500000000;36.92000000000;-14.22012060500
1962;44620;182419.02540000000;644195.58020000000;53.11100000000;16.55500000000;36.55600000000;-14.00966514790
1963;44630;182421.73330000000;644185.95390000000;53.07400000000;16.67500000000;36.39900000000;-13.79025097620
1964;44640;182424.30720000000;644176.29090000000;53.03200000000;16.79600000000;36.23600000000;-13.62562833230
1965;44650;182426.77470000000;644166.60020000000;52.98400000000;16.91600000000;36.06800000000;-13.53380904020
1966;44660;182429.17480000000;644156.89250000000;52.93200000000;17.03600000000;35.89600000000;-13.50242892330
1967;44670;182431.54680000000;644147.17790000000;52.82700000000;17.15600000000;35.67100000000;-13.49998352570
1968;44680;182433.91640000000;644137.46270000000;52.76900000000;17.29900000000;35.47000000000;-13.50001195090
1969;44690;182436.28600000000;644127.74750000000;52.61900000000;17.48200000000;35.13600000000;-13.50004037590
1970;44700;182438.65570000000;644118.03230000000;52.55500000000;17.70500000000;34.85000000000;-13.49997164910
1971;44710;182441.02530000000;644108.31710000000;52.54800000000;17.94500000000;34.60300000000;-13.50000007420
1972;44720;182443.39490000000;644098.60190000000;52.47300000000;18.18500000000;34.28800000000;-13.50002849930
1973;44730;182445.76460000000;644088.88670000000;52.37000000000;18.42500000000;33.94400000000;-13.49995977250
1974;44740;182448.13420000000;644079.17150000000;52.35200000000;18.66500000000;33.68700000000;-13.49998819760
1975;44750;182450.50380000000;644069.45640000000;52.36100000000;18.90500000000;33.45500000000;-13.49999292640
1976;44760;182452.87340000000;644059.74120000000;52.30800000000;19.14500000000;33.16300000000;-13.50002135150
