PVI;Station;Easting;Northing;elev_exist;elev_des;elev_dif;d_northAxe
275;37250;183573.12370000000;653118.89420000000;66.95200000000;30.83300000000;36.11900000000;-13.44112658310
276;37260;183580.54180000000;653112.18840000000;66.58400000000;30.88200000000;35.70200000000;-13.49546667380
277;37270;183587.81020000000;653105.32060000000;66.71800000000;30.93200000000;35.78600000000;-13.44434512470
278;37280;183594.92530000000;653098.29410000000;66.90600000000;30.98200000000;35.92400000000;-13.44365174790
279;37290;183601.88360000000;653091.11240000000;67.07000000000;31.03200000000;36.03800000000;-13.49732551640
280;37300;183608.68180000000;653083.77890000000;67.05500000000;31.08200000000;35.97200000000;-13.44162110790
281;37310;183615.31780000000;653076.29820000000;67.04700000000;31.13200000000;35.91400000000;-13.49568601510
282;37320;183621.81620000000;653068.69760000000;67.09300000000;31.18200000000;35.91100000000;-13.49493793510
283;37330;183628.23040000000;653061.02570000000;67.24800000000;31.23200000000;36.01500000000;-13.49680090590
284;37340;183634.61510000000;653053.32930000000;67.40400000000;31.28200000000;36.12200000000;-13.50000869490
285;37350;183640.99860000000;653045.63190000000;67.52700000000;31.33200000000;36.19500000000;-13.50001297080
286;37360;183647.38320000000;653037.93530000000;67.64900000000;31.38200000000;36.26700000000;-13.50353751860
287;37370;183653.80990000000;653030.27390000000;67.77100000000;31.43200000000;36.33900000000;-13.50382569270
288;37380;183660.36980000000;653022.72660000000;67.89900000000;31.48200000000;36.41600000000;-13.50869558710
289;37390;183667.15220000000;653015.37890000000;68.12700000000;31.53200000000;36.59400000000;-13.54218749270
290;37400;183674.20210000000;653008.28750000000;68.24000000000;31.58200000000;36.65700000000;-13.54524936070
291;37410;183681.51280000000;653001.46530000000;68.40900000000;31.63200000000;36.77600000000;-13.54598246740
292;37420;183689.07400000000;652994.92190000000;68.58900000000;31.68200000000;36.90700000000;-13.54439200950
293;37430;183696.87520000000;652988.66660000000;68.84900000000;31.73200000000;37.11700000000;-13.54031299420
294;37440;183704.90540000000;652982.70790000000;69.35500000000;31.78200000000;37.57300000000;-13.53400071850
295;37450;183713.15320000000;652977.05450000000;69.96100000000;31.83200000000;38.12900000000;-13.52526299130
296;37460;183721.60710000000;652971.71410000000;70.50100000000;31.88200000000;38.61900000000;-13.51424310810
297;37470;183730.25530000000;652966.69440000000;71.21000000000;31.93200000000;39.27800000000;-13.51314063580
298;37480;183739.08540000000;652962.00220000000;71.95700000000;31.98200000000;39.97500000000;-13.52479088670
299;37490;183748.08530000000;652957.64440000000;72.56200000000;32.03200000000;40.52900000000;-13.53388189910
300;37500;183757.24220000000;652953.62690000000;72.86800000000;32.08200000000;40.78600000000;-13.54068583510
301;37510;183766.54320000000;652949.95540000000;73.32000000000;32.13200000000;41.18800000000;-13.54516490600
302;37520;183775.97520000000;652946.63510000000;73.62000000000;32.18200000000;41.43800000000;-13.54728638630
303;37530;183785.52510000000;652943.67070000000;73.88900000000;32.23200000000;41.65600000000;-13.54696635650
304;37540;183795.17940000000;652941.06620000000;74.12600000000;32.28200000000;41.84300000000;-13.54439189660
305;37550;183804.92450000000;652938.82550000000;74.32700000000;32.33200000000;41.99500000000;-13.53933863930
306;37560;183814.74680000000;652936.95150000000;74.50200000000;32.38200000000;42.11900000000;-13.53202852280
307;37570;183824.63230000000;652935.44700000000;74.68300000000;32.43200000000;42.25100000000;-13.52233418290
308;37580;183834.56740000000;652934.31400000000;74.87800000000;32.48200000000;42.39600000000;-13.51057238220
309;37590;183844.53790000000;652933.55420000000;75.03600000000;32.53200000000;42.50400000000;-13.51800707480
310;37600;183854.52980000000;652933.16870000000;75.23000000000;32.58200000000;42.64800000000;-13.52846994600
311;37610;183864.52930000000;652933.15790000000;75.39900000000;32.63200000000;42.76700000000;-13.53663947440
312;37620;183874.52200000000;652933.52180000000;75.63000000000;32.68200000000;42.94700000000;-13.54252700420
313;37630;183884.49420000000;652934.26010000000;75.98400000000;32.73200000000;43.25100000000;-13.54593555860
314;37640;183894.43160000000;652935.37160000000;76.36100000000;32.78200000000;43.57800000000;-13.54700720070
315;37650;183904.32040000000;652936.85470000000;76.68600000000;32.83200000000;43.85300000000;-13.54579350600
316;37660;183914.14670000000;652938.70750000000;76.98800000000;32.88200000000;44.10500000000;-13.54211614470
317;37670;183923.89660000000;652940.92720000000;77.37300000000;32.93200000000;44.44100000000;-13.53615113340
318;37680;183933.55650000000;652943.51080000000;77.78100000000;32.98200000000;44.79800000000;-13.52780289370
319;37690;183943.11280000000;652946.45460000000;78.17600000000;33.03200000000;45.14300000000;-13.51713577340
320;37700;183952.55200000000;652949.75450000000;78.61600000000;33.08200000000;45.53400000000;-13.50896548810
321;37710;183961.86090000000;652953.40580000000;79.02100000000;33.13200000000;45.88900000000;-13.52052647550
322;37720;183971.02640000000;652957.40350000000;78.88100000000;33.18200000000;45.69900000000;-13.53005694050
323;37730;183980.03570000000;652961.74180000000;78.73700000000;33.23200000000;45.50500000000;-13.51682634290
324;37740;183988.89180000000;652966.38550000000;78.51900000000;33.28200000000;45.23700000000;-13.51243287810
325;37750;183997.63960000000;652971.23040000000;78.70400000000;33.33200000000;45.37100000000;-13.50235967020
326;37760;184006.33680000000;652976.16590000000;78.88100000000;33.38200000000;45.49800000000;-13.50001161990
327;37770;184015.02810000000;652981.11170000000;78.56200000000;33.43200000000;45.13000000000;-13.49999453390
328;37780;184023.71940000000;652986.05750000000;78.21300000000;33.48200000000;44.73000000000;-13.49997744790
329;37790;184032.41070000000;652991.00330000000;78.28200000000;33.53200000000;44.75000000000;-13.49996036190
330;37800;184041.10210000000;652995.94910000000;78.13800000000;33.58200000000;44.55500000000;-13.49999273380
331;37810;184049.79340000000;653000.89490000000;77.59800000000;33.63200000000;43.96500000000;-13.49997564770
332;37820;184058.48470000000;653005.84070000000;77.04200000000;33.67600000000;43.36600000000;-13.49995856170
333;37830;184067.17600000000;653010.78650000000;76.42500000000;33.71000000000;42.71600000000;-13.49994147550
334;37840;184075.86740000000;653015.73230000000;76.43300000000;33.73200000000;42.70100000000;-13.49997384750
335;37850;184084.55870000000;653020.67800000000;76.21000000000;33.74500000000;42.46600000000;-13.50004367470
336;37860;184093.25000000000;653025.62380000000;75.83800000000;33.74700000000;42.09100000000;-13.50002658880
337;37870;184101.94130000000;653030.56960000000;75.26900000000;33.74700000000;41.52200000000;-13.50000950260
338;37880;184110.63270000000;653035.51540000000;75.20900000000;33.74700000000;41.46200000000;-13.50004187460
339;37890;184119.32400000000;653040.46120000000;75.13200000000;33.74700000000;41.38500000000;-13.50002478850
340;37900;184128.01530000000;653045.40700000000;75.30100000000;33.74700000000;41.55400000000;-13.50000770250
341;37910;184136.70660000000;653050.35280000000;75.43300000000;33.74700000000;41.68600000000;-13.49999061650
342;37920;184145.39800000000;653055.29860000000;75.23300000000;33.74700000000;41.48600000000;-13.50002298850
343;37930;184154.08930000000;653060.24440000000;75.16100000000;33.74700000000;41.41400000000;-13.50000590240
344;37940;184162.78060000000;653065.19020000000;75.31900000000;33.74700000000;41.57200000000;-13.49998881640
345;37950;184171.47190000000;653070.13600000000;75.27900000000;33.74700000000;41.53200000000;-13.49997173030
346;37960;184180.16330000000;653075.08180000000;75.22600000000;33.74700000000;41.47900000000;-13.50000410220
347;37970;184188.85460000000;653080.02760000000;76.05000000000;33.74700000000;42.30300000000;-13.49998701610
348;37980;184197.54590000000;653084.97340000000;76.36600000000;33.74700000000;42.61900000000;-13.49996993020
349;37990;184206.23720000000;653089.91920000000;76.76900000000;33.74700000000;43.02200000000;-13.49995284410
350;38000;184214.92860000000;653094.86500000000;76.94400000000;33.74700000000;43.19700000000;-13.49998521600
351;38010;184223.61990000000;653099.81080000000;75.97300000000;33.74700000000;42.22600000000;-13.49996813000
352;38020;184232.31120000000;653104.75650000000;75.61900000000;33.74700000000;41.87200000000;-13.50003795720
353;38030;184241.00250000000;653109.70230000000;76.21900000000;33.74700000000;42.47200000000;-13.50002087120
354;38040;184249.69390000000;653114.64810000000;77.33300000000;33.74700000000;43.58600000000;-13.50005324320
355;38050;184258.38520000000;653119.59390000000;76.49500000000;33.74700000000;42.74800000000;-13.50003615710
356;38060;184267.07650000000;653124.53970000000;76.49100000000;33.74700000000;42.74400000000;-13.50001907110
357;38070;184275.76780000000;653129.48550000000;76.47000000000;33.74700000000;42.72300000000;-13.50000198510
358;38080;184284.45920000000;653134.43130000000;76.03500000000;33.74700000000;42.28800000000;-13.50003435700
359;38090;184293.15050000000;653139.37710000000;75.58500000000;33.73500000000;41.85000000000;-13.50001727090
360;38100;184301.84180000000;653144.32290000000;75.12400000000;33.70400000000;41.42000000000;-13.50000018490
361;38110;184310.53310000000;653149.26870000000;74.80100000000;33.65200000000;41.14900000000;-13.49998309880
362;38120;184319.22440000000;653154.21450000000;74.41300000000;33.58100000000;40.83200000000;-13.49996601270
363;38130;184327.91580000000;653159.16030000000;73.94800000000;33.48900000000;40.45900000000;-13.49999838480
364;38140;184336.60710000000;653164.10610000000;73.54400000000;33.38900000000;40.15500000000;-13.49998129870
365;38150;184345.29840000000;653169.05190000000;73.15000000000;33.28900000000;39.86100000000;-13.49996421270
366;38160;184353.98970000000;653173.99770000000;72.69200000000;33.18900000000;39.50300000000;-13.49994712660
367;38170;184362.68110000000;653178.94350000000;72.24300000000;33.08900000000;39.15400000000;-13.49997949850
368;38180;184371.37240000000;653183.88930000000;71.92200000000;32.98900000000;38.93300000000;-13.49996241240
369;38190;184380.06370000000;653188.83500000000;71.61500000000;32.88900000000;38.72600000000;-13.50003223970
370;38200;184388.75500000000;653193.78080000000;71.30200000000;32.78900000000;38.51300000000;-13.50001515380
371;38210;184397.44640000000;653198.72660000000;70.92200000000;32.68900000000;38.23300000000;-13.50004752560
372;38220;184406.13770000000;653203.67240000000;70.52000000000;32.58900000000;37.93100000000;-13.50003043950
373;38230;184414.82900000000;653208.61820000000;70.15000000000;32.48900000000;37.66100000000;-13.50001335360
374;38240;184423.52030000000;653213.56400000000;69.76300000000;32.38900000000;37.37400000000;-13.49999626750
375;38250;184432.21170000000;653218.50980000000;69.34000000000;32.28900000000;37.05100000000;-13.50002863940
376;38260;184440.90300000000;653223.45560000000;68.88000000000;32.18900000000;36.69100000000;-13.50001155340
377;38270;184449.59430000000;653228.40140000000;68.49700000000;32.08900000000;36.40800000000;-13.49999446740
378;38280;184458.28560000000;653233.34720000000;68.12900000000;31.98900000000;36.14000000000;-13.49997738140
379;38290;184466.97700000000;653238.29300000000;67.94200000000;31.88900000000;36.05300000000;-13.50000975330
380;38300;184475.66830000000;653243.23880000000;67.72900000000;31.78900000000;35.94000000000;-13.49999266720
381;38310;184484.35960000000;653248.18460000000;67.13200000000;31.68900000000;35.44300000000;-13.49997558120
382;38320;184493.05090000000;653253.13040000000;66.42600000000;31.58900000000;34.83700000000;-13.49995849510
383;38330;184501.74230000000;653258.07620000000;66.09500000000;31.48900000000;34.60600000000;-13.49999086700
384;38340;184510.43360000000;653263.02200000000;66.59500000000;31.38900000000;35.20600000000;-13.49997378110
385;38350;184519.12490000000;653267.96780000000;66.59300000000;31.28900000000;35.30400000000;-13.49995669500
386;38360;184527.81620000000;653272.91360000000;65.81100000000;31.18900000000;34.62200000000;-13.49993960900
387;38370;184536.50760000000;653277.85930000000;65.01800000000;31.08900000000;33.92900000000;-13.50005889410
388;38380;184545.19890000000;653282.80510000000;64.80500000000;30.98900000000;33.81600000000;-13.50004180810
389;38390;184553.89020000000;653287.75090000000;64.90300000000;30.88900000000;34.01400000000;-13.50002472210
390;38400;184562.58150000000;653292.69670000000;65.45200000000;30.79200000000;34.66000000000;-13.50000763600
391;38410;184571.27290000000;653297.64250000000;65.00200000000;30.70200000000;34.30000000000;-13.50004000800
392;38420;184579.96420000000;653302.58830000000;64.26100000000;30.62000000000;33.64100000000;-13.50002292190
393;38430;184588.65550000000;653307.53410000000;64.22400000000;30.54000000000;33.68400000000;-13.50000583570
394;38440;184597.34680000000;653312.47990000000;65.16100000000;30.46000000000;34.70100000000;-13.49998874980
395;38450;184606.03820000000;653317.42570000000;65.19100000000;30.38000000000;34.81100000000;-13.50002112170
396;38460;184614.72950000000;653322.37150000000;64.53300000000;30.30000000000;34.23300000000;-13.50000403570
397;38470;184623.42080000000;653327.31730000000;64.91000000000;30.22000000000;34.69000000000;-13.49998694970
398;38480;184632.11210000000;653332.26310000000;65.26000000000;30.14000000000;35.12000000000;-13.49996986370
399;38490;184640.80350000000;653337.20870000000;65.38800000000;30.06000000000;35.32800000000;-13.49797826150
400;38500;184649.50930000000;653342.12890000000;64.71200000000;29.98000000000;34.73200000000;-13.49516870330
401;38510;184658.27350000000;653346.94430000000;64.22300000000;29.90000000000;34.32300000000;-13.49913043860
402;38520;184667.14070000000;653351.56660000000;64.37000000000;29.82000000000;34.55000000000;-13.50542754440
403;38530;184676.14990000000;653355.90530000000;64.85300000000;29.74000000000;35.11300000000;-13.47665933770
404;38540;184685.32000000000;653359.89220000000;65.35200000000;29.66000000000;35.69200000000;-13.47384646090
405;38550;184694.64040000000;653363.51390000000;65.04100000000;29.58000000000;35.46100000000;-13.47622858230
406;38560;184704.09650000000;653366.76490000000;65.12400000000;29.50000000000;35.62400000000;-13.48364169840
407;38570;184713.67360000000;653369.64010000000;65.49800000000;29.42000000000;36.07800000000;-13.49612635590
408;38580;184723.35670000000;653372.13490000000;65.70700000000;29.34000000000;36.36700000000;-13.51377464410
409;38590;184733.13080000000;653374.24560000000;66.11300000000;29.26000000000;36.85300000000;-13.49708842880
410;38600;184742.98060000000;653375.96870000000;66.01600000000;29.18000000000;36.83600000000;-13.48511367650
411;38610;184752.89070000000;653377.30170000000;65.66100000000;29.10000000000;36.56100000000;-13.47814191160
412;38620;184762.84570000000;653378.24250000000;65.49100000000;29.02000000000;36.47100000000;-13.47620244440
413;38630;184772.83000000000;653378.78950000000;65.53400000000;28.94000000000;36.59400000000;-13.47942455990
